categoria_completa,categoria,nivel_1,nivel_2,nivel_3,categoria_real,quantidade,link
Acessórios para Veículos / Peças de Carros e Caminhonetes / Transmissão / Transmissõ Automáticas / Eixos de Transmissão / Acoplamentos Elasticos,Acessórios para Veículos > Peças de Carros e Caminhonetes > Transmissão > Transmissõ Automáticas > Eixos de Transmissão,Acessórios para Veículos,Peças de Carros e Caminhonetes,Transmissão,Acoplamentos Elasticos,8,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/transmissao/transmisso-automaticas/eixos-transmissao/acoplamentos-elasticos/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Transmissão / Transmissõ Automáticas / Eixos de Transmissão / Amortecedores,Acessórios para Veículos > Peças de Carros e Caminhonetes > Transmissão > Transmissõ Automáticas > Eixos de Transmissão,Acessórios para Veículos,Peças de Carros e Caminhonetes,Transmissão,Amortecedores,1,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/transmissao/transmisso-automaticas/eixos-transmissao/amortecedores/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Transmissão / Transmissõ Automáticas / Eixos de Transmissão / Outros,Acessórios para Veículos > Peças de Carros e Caminhonetes > Transmissão > Transmissõ Automáticas > Eixos de Transmissão,Acessórios para Veículos,Peças de Carros e Caminhonetes,Transmissão,Outros,1,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/transmissao/transmisso-automaticas/eixos-transmissao/outros/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Transmissão / Transmissõ Automáticas / Eixos de Transmissão / Protetores Arvore,Acessórios para Veículos > Peças de Carros e Caminhonetes > Transmissão > Transmissõ Automáticas > Eixos de Transmissão,Acessórios para Veículos,Peças de Carros e Caminhonetes,Transmissão,Protetores Arvore,5,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/transmissao/transmisso-automaticas/eixos-transmissao/protetores-arvore/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Transmissão / Transmissõ Manuai / Campanas / Campanas,Acessórios para Veículos > Peças de Carros e Caminhonetes > Transmissão > Transmissõ Manuai > Campanas,Acessórios para Veículos,Peças de Carros e Caminhonetes,Transmissão,Campanas,0,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/transmissao/transmisso-manuai/campanas/
Acessórios para Veículos / Peças de Carros e Caminhonetes / Transmissão / Transmissõ Manuai / Campanas Caixa,Acessórios para Veículos > Peças de Carros e Caminhonetes > Transmissão > Transmissõ Manuai,Acessórios para Veículos,Peças de Carros e Caminhonetes,Transmissão,Campanas Caixa,1,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/transmissao/transmisso-manuai/campanas-caixa/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Transmissão / Transmissõ Manuai / Exios de Transmissão / Amortecedores,Acessórios para Veículos > Peças de Carros e Caminhonetes > Transmissão > Transmissõ Manuai > Exios de Transmissão,Acessórios para Veículos,Peças de Carros e Caminhonetes,Transmissão,Amortecedores,6,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/transmissao/transmisso-manuai/exios-transmissao/amortecedores/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Transmissão / Transmissõ Manuai / Exios de Transmissão / Cruzetas,Acessórios para Veículos > Peças de Carros e Caminhonetes > Transmissão > Transmissõ Manuai > Exios de Transmissão,Acessórios para Veículos,Peças de Carros e Caminhonetes,Transmissão,Cruzetas,10,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/transmissao/transmisso-manuai/exios-transmissao/cruzetas/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Transmissão / Transmissõ Manuai / Exios de Transmissão / Outros,Acessórios para Veículos > Peças de Carros e Caminhonetes > Transmissão > Transmissõ Manuai > Exios de Transmissão,Acessórios para Veículos,Peças de Carros e Caminhonetes,Transmissão,Outros,1,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/transmissao/transmisso-manuai/exios-transmissao/outros/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Transmissão / Transmissõ Manuai / Exios de Transmissão / Protetores Arvore,Acessórios para Veículos > Peças de Carros e Caminhonetes > Transmissão > Transmissõ Manuai > Exios de Transmissão,Acessórios para Veículos,Peças de Carros e Caminhonetes,Transmissão,Protetores Arvore,3,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/transmissao/transmisso-manuai/exios-transmissao/protetores-arvore/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Transmissão / Transmissõ Manuai / Retentores Rolamento,Acessórios para Veículos > Peças de Carros e Caminhonetes > Transmissão > Transmissõ Manuai,Acessórios para Veículos,Peças de Carros e Caminhonetes,Transmissão,Retentores Rolamento,6,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/transmissao/transmisso-manuai/retentores-rolamento/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Transmissão / Transmissõ Manuai / _Categid_459551,Acessórios para Veículos > Peças de Carros e Caminhonetes > Transmissão > Transmissõ Manuai,Acessórios para Veículos,Peças de Carros e Caminhonetes,Transmissão,_Categid_459551,7,https://lista.mercadolivre.com.br/_CategID_459551_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Transmissão / Trocadores e Peças / Linhas Trocador Oleo,Acessórios para Veículos > Peças de Carros e Caminhonetes > Transmissão > Trocadores e Peças,Acessórios para Veículos,Peças de Carros e Caminhonetes,Transmissão,Linhas Trocador Oleo,5,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/transmissao/trocadores-pecas/linhas-trocador-oleo/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Transmissão / Trocadores e Peças / Outros,Acessórios para Veículos > Peças de Carros e Caminhonetes > Transmissão > Trocadores e Peças,Acessórios para Veículos,Peças de Carros e Caminhonetes,Transmissão,Outros,4,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/transmissao/trocadores-pecas/outros/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Transmissão / Volantes e Platôs Flexíveis / Outros,Acessórios para Veículos > Peças de Carros e Caminhonetes > Transmissão > Volantes e Platôs Flexíveis,Acessórios para Veículos,Peças de Carros e Caminhonetes,Transmissão,Outros,5,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/transmissao/volantes-platos-flexiveis/outros/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Linha Pesada / Ignição / Distribuidores e Peças / Ignicao Distribuidores E Pecas Outros,Acessórios para Veículos > Peças de Linha Pesada > Ignição > Distribuidores e Peças,Acessórios para Veículos,Peças de Linha Pesada,Ignição,Ignicao Distribuidores E Pecas Outros,4,https://lista.mercadolivre.com.br/ignicao-distribuidores-e-pecas-outros/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Linha Pesada / Injeção / Sensores de Injeção / Injecao Sensores Outros,Acessórios para Veículos > Peças de Linha Pesada > Injeção > Sensores de Injeção,Acessórios para Veículos,Peças de Linha Pesada,Injeção,Injecao Sensores Outros,10,https://lista.mercadolivre.com.br/injecao-sensores-outros/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Linha Pesada / Motor / Radiadores / Motor Radiadores Lampadas Temperatura,Acessórios para Veículos > Peças de Linha Pesada > Motor > Radiadores,Acessórios para Veículos,Peças de Linha Pesada,Motor,Motor Radiadores Lampadas Temperatura,1,https://lista.mercadolivre.com.br/motor-radiadores-lampadas-temperatura/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Linha Pesada / Motor / Sobrecarregando / Motor Sobrecarregando Outros,Acessórios para Veículos > Peças de Linha Pesada > Motor > Sobrecarregando,Acessórios para Veículos,Peças de Linha Pesada,Motor,Motor Sobrecarregando Outros,6,https://lista.mercadolivre.com.br/motor-sobrecarregando-outros/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Linha Pesada / Quadros / Para Caminhoes Quadros Bastidor Completo,Acessórios para Veículos > Peças de Linha Pesada > Quadros,Acessórios para Veículos,Peças de Linha Pesada,Quadros,Para Caminhoes Quadros Bastidor Completo,8,https://lista.mercadolivre.com.br/para-caminhoes-quadros-bastidor-completo/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Linha Pesada / Sensores / Sensores Freio,Acessórios para Veículos > Peças de Linha Pesada > Sensores,Acessórios para Veículos,Peças de Linha Pesada,Sensores,Sensores Freio,0,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-linha-pesada/caminhoes/sensores/sensores-freio/
Acessórios para Veículos / Peças de Linha Pesada / Transmissão / Caixas de Velocidades / Transmissao Caixas Velocidades Cartuchos,Acessórios para Veículos > Peças de Linha Pesada > Transmissão > Caixas de Velocidades,Acessórios para Veículos,Peças de Linha Pesada,Transmissão,Transmissao Caixas Velocidades Cartuchos,5,https://lista.mercadolivre.com.br/transmissao-caixas-velocidades-cartuchos/_NoIndex_True?original_category_landing=true
Acessórios para Veículos / Peças de Carros e Caminhonetes / Transmissão / Transmissõ Automáticas / Bandas / Outros,Acessórios para Veículos > Peças de Carros e Caminhonetes > Transmissão > Transmissõ Automáticas > Bandas,Acessórios para Veículos,Peças de Carros e Caminhonetes,Transmissão,Outros,9,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/transmissao/transmisso-automaticas/bandas/outros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB459032%26applied_value_name%3DBandas%26applied_value_order%3D1%26applied_value_results%3D14%26is_custom%3Dfalse
Acessórios para Veículos / Peças de Carros e Caminhonetes / Transmissão / Caixas de Eixo / Pernos / Outros,Acessórios para Veículos > Peças de Carros e Caminhonetes > Transmissão > Caixas de Eixo > Pernos,Acessórios para Veículos,Peças de Carros e Caminhonetes,Transmissão,Outros,8,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/transmissao/caixas-eixo/pernos/outros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB459002%26applied_value_name%3DPernos%26applied_value_order%3D4%26applied_value_results%3D8%26is_custom%3Dfalse
Acessórios para Veículos / Peças de Carros e Caminhonetes / Transmissão / Caixas de Eixo / Flanges de Junta / Outros,Acessórios para Veículos > Peças de Carros e Caminhonetes > Transmissão > Caixas de Eixo > Flanges de Junta,Acessórios para Veículos,Peças de Carros e Caminhonetes,Transmissão,Outros,7,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/transmissao/caixas-eixo/flanges-junta/outros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB459005%26applied_value_name%3DFlanges+de+Junta%26applied_value_order%3D3%26applied_value_results%3D7%26is_custom%3Dfalse
Acessórios para Veículos / Peças de Carros e Caminhonetes / Transmissão / Caixas de Eixo / Calços de Ajuste / Outros,Acessórios para Veículos > Peças de Carros e Caminhonetes > Transmissão > Caixas de Eixo > Calços de Ajuste,Acessórios para Veículos,Peças de Carros e Caminhonetes,Transmissão,Outros,3,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/transmissao/caixas-eixo/calcos-ajuste/outros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB459006%26applied_value_name%3DCal%C3%A7os+de+Ajuste%26applied_value_order%3D1%26applied_value_results%3D3%26is_custom%3Dfalse
Acessórios para Veículos / Peças de Carros e Caminhonetes / Transmissão / Caixas de Eixo / Outros,Acessórios para Veículos > Peças de Carros e Caminhonetes > Transmissão > Caixas de Eixo,Acessórios para Veículos,Peças de Carros e Caminhonetes,Transmissão,Outros,6,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/transmissao/caixas-eixo/outros/outros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB459007%26applied_value_name%3DOutros%26applied_value_order%3D7%26applied_value_results%3D6%26is_custom%3Dfalse
Acessórios para Veículos / Peças de Carros e Caminhonetes / Motor / Turbos e Supercargadores / Turbos / Cartuchos de Turbo / Outros,Acessórios para Veículos > Peças de Carros e Caminhonetes > Motor > Turbos e Supercargadores > Turbos > Cartuchos de Turbo,Acessórios para Veículos,Peças de Carros e Caminhonetes,Motor,Outros,10,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/motor/turbos-supercargadores/turbos/cartuchos-turbo/outros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D6%26applied_value_id%3DMLB458946%26applied_value_name%3DCartuchos+de+Turbo%26applied_value_order%3D1%26applied_value_results%3D139%26is_custom%3Dfalse
Acessórios para Veículos / Peças de Carros e Caminhonetes / Motor / Turbos e Supercargadores / Supercargadores / Acoplamentos / Outros,Acessórios para Veículos > Peças de Carros e Caminhonetes > Motor > Turbos e Supercargadores > Supercargadores > Acoplamentos,Acessórios para Veículos,Peças de Carros e Caminhonetes,Motor,Outros,4,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-carros-caminhonetes/motor/turbos-supercargadores/supercargadores/acoplamentos/outros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D5%26applied_value_id%3DMLB458940%26applied_value_name%3DAcoplamentos%26applied_value_order%3D1%26applied_value_results%3D12%26is_custom%3Dfalse
